airport,date,hour,temperature_2m,precipitation,snowfall,wind_speed_10m,wind_gusts_10m,cloud_cover
TUN,2016-07-31,13,32.6,0.0,0.0,7.1,20.2,0
TUN,2016-08-16,12,30.6,0.0,0.0,7.4,21.2,0
TUN,2016-08-25,6,22.5,0.0,0.0,7.3,15.5,6
TUN,2016-08-26,9,26.1,0.0,0.0,6.5,16.6,0
TUN,2016-08-28,13,31.0,0.0,0.0,7.1,19.1,0
TUN,2016-08-29,17,29.3,0.0,0.0,11.9,20.9,2
TUN,2016-08-30,16,31.7,0.0,0.0,14.2,27.0,32
TUN,2016-08-30,18,29.8,0.0,0.0,12.4,27.7,37
TUN,2016-08-30,19,28.7,0.0,0.0,13.7,21.2,9
TUN,2016-08-30,22,26.4,0.0,0.0,7.7,14.4,4
TUN,2016-08-31,1,25.5,0.0,0.0,4.3,8.6,0
TUN,2016-08-31,6,23.7,0.0,0.0,9.3,15.1,45
TUN,2016-08-31,12,29.0,0.0,0.0,7.4,19.1,21
TUN,2016-08-31,7,24.1,0.0,0.0,2.5,13.3,53
TUN,2016-08-31,8,25.2,0.0,0.0,4.4,13.0,53
TUN,2016-04-24,15,20.5,0.0,0.0,23.4,45.7,40
TUN,2016-04-24,17,19.2,0.0,0.0,20.7,45.7,8
TUN,2016-04-25,11,17.3,0.0,0.0,32.7,59.0,21
TUN,2016-04-26,6,11.4,0.0,0.0,9.7,19.1,2
TUN,2016-04-26,8,13.8,0.0,0.0,8.6,20.5,7
TUN,2016-04-26,13,19.4,0.0,0.0,8.5,20.2,0
TUN,2016-04-26,17,19.3,0.0,0.0,18.5,32.4,0
TUN,2016-04-26,18,18.5,0.0,0.0,17.9,34.2,2
TUN,2016-04-26,21,16.3,0.0,0.0,13.1,23.8,11
TUN,2016-04-27,7,15.6,0.0,0.0,6.0,10.8,33
TUN,2016-04-27,8,17.1,0.0,0.0,8.2,16.9,36
TUN,2016-04-27,19,17.1,0.0,0.0,8.7,22.0,98
TUN,2016-04-28,15,23.7,0.0,0.0,12.2,25.2,95
TUN,2016-04-28,12,22.6,0.0,0.0,7.1,28.8,98
TUN,2016-04-28,14,23.0,0.0,0.0,9.7,20.9,95
TUN,2016-04-29,14,20.5,0.0,0.0,17.6,35.3,55
TUN,2016-04-29,18,18.2,0.0,0.0,16.3,33.8,39
TUN,2016-04-29,19,17.3,0.0,0.0,12.2,29.5,11
TUN,2016-04-30,8,17.1,0.0,0.0,7.0,16.2,12
TUN,2016-04-30,9,18.6,0.0,0.0,10.0,20.9,15
TUN,2016-04-30,13,23.8,0.0,0.0,15.3,34.9,90
TUN,2016-04-30,14,24.1,0.0,0.0,17.4,36.4,98
TUN,2016-04-30,18,21.1,0.0,0.0,20.1,34.2,99
TUN,2016-01-03,12,15.8,0.0,0.0,19.1,33.8,91
TUN,2016-01-03,19,14.4,0.0,0.0,9.6,16.9,21
TUN,2016-01-06,20,11.6,0.0,0.0,29.9,54.4,33
TUN,2016-01-09,8,11.7,0.0,0.0,8.2,14.8,96
TUN,2016-01-10,15,19.4,0.0,0.0,13.6,29.5,0
TUN,2016-01-11,11,17.8,0.0,0.0,11.4,21.6,0
TUN,2016-01-23,7,9.7,0.0,0.0,10.1,18.4,35
TUN,2016-02-13,14,20.0,0.0,0.0,17.8,41.0,94
TUN,2016-02-13,16,19.4,0.0,0.0,17.3,34.9,57
TUN,2016-02-21,13,15.7,0.0,0.0,2.9,15.1,78
TUN,2016-02-21,12,15.0,0.0,0.0,2.6,15.5,74
TUN,2016-03-14,7,10.7,0.0,0.0,16.1,29.9,78
TUN,2016-03-14,8,11.2,0.0,0.0,15.6,29.2,58
TUN,2016-04-03,7,14.3,0.0,0.0,8.7,11.9,6
TUN,2016-05-30,18,21.6,0.0,0.0,16.0,35.3,15
TUN,2016-06-03,7,19.5,0.0,0.0,9.3,17.6,11
TUN,2016-06-24,5,20.9,0.0,0.0,16.1,23.4,0
TUN,2016-06-24,6,21.2,0.0,0.0,16.7,25.2,0
TUN,2016-06-26,7,22.9,0.0,0.0,6.2,13.0,0
TUN,2016-06-26,8,25.5,0.0,0.0,5.5,14.4,0
TUN,2016-07-10,10,31.0,0.0,0.0,8.5,19.8,37
TUN,2016-07-10,13,34.9,0.5,0.0,8.6,25.2,72
TUN,2016-07-18,14,28.1,0.0,0.0,14.0,30.6,0
TUN,2016-08-04,9,26.2,0.0,0.0,4.1,14.8,0
TUN,2016-08-06,18,26.0,0.0,0.0,26.8,51.1,8
TUN,2016-08-20,10,30.9,0.0,0.0,4.9,14.8,0
TUN,2016-08-20,12,33.2,0.0,0.0,5.9,16.9,0
TUN,2016-08-20,16,34.2,0.0,0.0,13.5,25.2,0
TUN,2016-08-20,14,34.4,0.0,0.0,9.5,19.4,0
TUN,2016-08-21,16,30.5,0.0,0.0,18.4,36.0,1
TUN,2016-08-21,13,31.1,0.0,0.0,15.6,30.6,0
TUN,2016-08-21,14,31.1,0.0,0.0,17.0,32.4,1
TUN,2016-08-21,18,28.8,0.0,0.0,16.2,35.6,0
TUN,2016-08-21,20,26.8,0.0,0.0,14.3,24.8,0
TUN,2016-05-30,12,24.0,0.0,0.0,11.9,29.9,0
TUN,2016-05-31,13,24.8,0.0,0.0,7.8,27.4,100
TUN,2016-05-31,16,23.0,0.0,0.0,12.9,29.9,95
TUN,2016-05-31,14,24.6,0.0,0.0,8.7,27.0,99
TUN,2016-06-01,5,16.5,0.4,0.0,7.5,21.6,100
TUN,2016-06-01,7,17.1,0.0,0.0,7.7,14.8,85
TUN,2016-06-01,6,16.7,0.0,0.0,6.6,13.7,97
TUN,2016-06-01,11,21.6,0.0,0.0,5.1,14.8,99
TUN,2016-06-01,15,22.4,0.0,0.0,14.5,25.6,79
TUN,2016-06-02,8,19.8,0.0,0.0,4.3,13.0,4
TUN,2016-06-02,9,21.0,0.0,0.0,4.3,14.8,12
TUN,2016-06-02,13,23.6,0.0,0.0,6.6,22.7,33
TUN,2016-06-02,15,23.0,0.0,0.0,7.8,25.2,76
TUN,2016-06-02,16,22.7,0.0,0.0,12.1,26.6,29
TUN,2016-06-02,18,21.7,0.0,0.0,12.8,29.5,0
TUN,2016-06-03,9,23.0,0.0,0.0,10.9,23.8,0
TUN,2016-06-03,15,27.3,0.0,0.0,10.2,24.5,5
TUN,2016-06-03,14,27.7,0.0,0.0,7.6,23.8,43
TUN,2016-06-03,18,24.8,0.0,0.0,12.4,23.0,4
TUN,2016-06-03,16,26.5,0.0,0.0,11.8,25.6,33
TUN,2016-06-03,19,23.6,0.0,0.0,11.3,22.3,48
TUN,2016-06-04,7,19.9,0.0,0.0,1.8,18.4,99
TUN,2016-06-04,9,21.7,0.0,0.0,3.1,19.4,100
TUN,2016-06-04,15,23.6,0.0,0.0,10.1,22.0,43
TUN,2016-06-04,18,23.0,0.0,0.0,10.9,24.8,98
TUN,2016-06-05,6,18.9,0.0,0.0,8.7,16.2,97
TUN,2016-06-05,7,19.5,0.3,0.0,8.3,20.2,71
TUN,2016-06-05,8,20.3,0.4,0.0,7.7,23.4,93
TUN,2016-06-05,13,24.2,0.0,0.0,11.8,27.0,79
TUN,2016-06-05,16,24.2,0.1,0.0,9.2,29.5,45
TUN,2016-06-06,6,17.5,0.0,0.0,6.6,9.7,76
TUN,2016-06-06,7,19.7,0.0,0.0,6.9,13.3,23
TUN,2016-06-06,8,21.1,0.0,0.0,7.2,17.6,5
TUN,2016-06-06,20,21.3,0.0,0.0,7.1,14.0,28
TUN,2016-06-07,5,17.4,0.0,0.0,4.6,6.1,65
TUN,2016-06-07,6,18.1,0.0,0.0,4.1,6.5,59
TUN,2016-06-07,7,20.5,0.0,0.0,3.4,9.0,12
TUN,2016-06-07,8,22.6,0.0,0.0,4.2,11.5,13
TUN,2016-06-07,18,23.8,0.0,0.0,14.3,28.1,6
TUN,2016-06-08,13,26.2,0.0,0.0,11.0,27.4,0
TUN,2016-06-07,13,26.7,0.0,0.0,9.7,22.7,1
TUN,2016-06-07,15,26.3,0.0,0.0,12.5,27.0,19
TUN,2016-06-08,12,26.0,0.0,0.0,9.8,25.2,1
TUN,2016-01-02,12,18.5,0.0,0.0,10.2,19.8,0
TUN,2016-01-02,13,19.5,0.0,0.0,10.5,20.5,0
TUN,2016-01-05,11,19.1,0.0,0.0,10.4,20.9,73
TUN,2016-01-08,7,14.3,0.0,0.0,14.2,24.8,0
TUN,2016-01-16,6,10.6,0.0,0.0,24.6,43.6,100
TUN,2016-01-16,10,10.6,0.2,0.0,31.6,54.7,50
TUN,2016-01-17,10,9.2,0.2,0.0,24.6,48.2,49
TUN,2016-01-23,13,14.3,0.0,0.0,14.2,30.2,39
TUN,2016-01-24,17,13.4,0.0,0.0,12.2,27.0,18
TUN,2016-01-25,7,5.8,0.0,0.0,6.3,10.8,9
TUN,2016-01-25,8,6.2,0.0,0.0,5.7,11.5,8
TUN,2016-01-26,11,13.6,0.0,0.0,2.3,11.9,1
TUN,2016-01-26,12,14.7,0.0,0.0,1.5,10.8,1
TUN,2016-01-29,7,8.0,0.0,0.0,3.0,10.4,100
TUN,2016-01-30,13,16.2,0.0,0.0,12.1,23.8,97
TUN,2016-01-31,7,11.6,0.0,0.0,13.3,23.8,36
TUN,2016-01-31,19,14.0,0.0,0.0,15.0,24.8,5
TUN,2016-02-01,6,13.8,0.0,0.0,19.1,31.7,20
TUN,2016-02-04,7,12.1,0.0,0.0,27.5,49.0,60
TUN,2016-02-05,19,13.8,0.0,0.0,10.2,21.6,88
TUN,2016-02-23,7,14.6,0.0,0.0,11.2,16.9,36
TUN,2016-02-23,8,15.2,0.0,0.0,16.9,26.6,96
TUN,2016-02-23,19,14.1,0.0,0.0,23.5,42.5,52
TUN,2016-02-29,13,16.0,0.0,0.0,19.9,36.0,85
TUN,2016-05-30,13,24.1,0.0,0.0,12.3,30.6,0
TUN,2016-06-18,11,24.7,0.0,0.0,14.9,34.9,2
TUN,2016-06-22,6,18.7,0.0,0.0,10.5,16.6,26
TUN,2016-07-02,12,28.0,0.0,0.0,11.9,27.7,23
TUN,2016-07-11,8,28.0,0.0,0.0,9.5,20.5,0
TUN,2016-07-13,13,30.5,0.0,0.0,12.3,28.8,0
TUN,2016-07-25,6,23.0,0.0,0.0,16.4,28.4,14
TUN,2016-07-27,7,23.4,0.0,0.0,14.8,27.4,0
TUN,2016-07-29,6,23.0,0.0,0.0,9.8,16.2,0
TUN,2016-07-30,6,21.2,0.0,0.0,6.3,10.4,51
TUN,2016-08-06,15,27.8,0.0,0.0,29.5,56.2,45
TUN,2016-08-13,11,26.1,0.0,0.0,13.4,31.3,29
TUN,2016-08-20,21,28.2,0.0,0.0,10.0,18.7,0
TUN,2016-08-27,21,26.0,0.0,0.0,12.0,23.4,1
TUN,2016-08-28,14,30.9,0.0,0.0,8.6,22.0,3
TUN,2016-08-28,18,28.4,0.0,0.0,12.2,25.9,0
TUN,2016-08-29,19,26.9,0.0,0.0,7.8,20.2,0
TUN,2016-08-31,14,28.9,0.3,0.0,10.5,24.5,36
TUN,2016-08-31,16,28.6,0.0,0.0,13.0,24.5,25
TUN,2016-08-31,18,27.1,0.0,0.0,15.4,25.2,20
TUN,2016-08-31,21,25.0,0.0,0.0,6.2,17.6,1
TUN,2016-08-31,22,24.6,0.0,0.0,5.9,13.0,1
TUN,2016-09-02,16,27.5,0.0,0.0,16.2,35.6,19
TUN,2016-09-02,13,28.5,0.0,0.0,17.9,36.4,26
TUN,2016-01-08,10,16.5,0.0,0.0,12.2,25.9,0
TUN,2016-01-21,13,15.0,0.0,0.0,8.3,18.7,66
TUN,2016-01-21,14,15.2,0.0,0.0,8.1,18.7,76
TUN,2016-02-15,12,16.6,0.0,0.0,14.8,27.4,0
TUN,2016-02-15,13,17.4,0.0,0.0,11.5,25.6,0
TUN,2016-03-07,14,14.2,0.0,0.0,12.7,30.6,39
TUN,2016-03-10,8,9.6,0.0,0.0,13.3,24.5,92
TUN,2016-03-10,5,9.3,0.0,0.0,12.7,23.8,84
TUN,2016-03-24,20,11.9,0.0,0.0,17.9,32.0,25
TUN,2016-04-08,12,17.7,0.0,0.0,29.9,56.2,11
TUN,2016-06-21,12,23.9,0.0,0.0,13.8,32.8,18
TUN,2016-06-28,6,21.5,0.0,0.0,15.8,25.2,0
TUN,2016-07-14,20,23.4,0.0,0.0,23.8,43.2,1
TUN,2016-07-20,18,27.3,0.0,0.0,12.8,29.5,0
TUN,2016-07-23,14,30.9,0.0,0.0,11.1,25.9,35
TUN,2016-07-27,13,30.1,0.0,0.0,17.6,38.9,1
TUN,2016-07-30,16,29.5,0.0,0.0,13.4,28.4,0
TUN,2016-07-31,7,23.2,0.0,0.0,3.2,10.4,0
TUN,2016-08-04,13,30.4,0.0,0.0,8.9,23.0,0
TUN,2016-08-08,11,27.7,0.0,0.0,18.4,35.6,3
TUN,2016-08-08,14,28.4,0.0,0.0,18.7,35.6,20
TUN,2016-08-22,6,23.4,0.0,0.0,21.8,37.8,1
TUN,2016-08-22,7,23.9,0.0,0.0,21.8,38.2,1
TUN,2016-08-22,12,28.8,0.0,0.0,25.0,47.5,0
TUN,2016-08-22,18,25.9,0.0,0.0,23.9,47.9,0
TUN,2016-08-22,17,26.9,0.0,0.0,25.8,50.0,1
TUN,2016-08-23,3,22.2,0.0,0.0,17.0,29.5,5
TUN,2016-08-23,5,22.1,0.0,0.0,17.8,28.8,21
TUN,2016-08-23,6,22.2,0.0,0.0,18.1,29.2,19
TUN,2016-08-23,7,22.9,0.0,0.0,19.0,31.0,17
TUN,2016-08-23,8,24.0,0.0,0.0,22.1,38.2,21
TUN,2016-08-23,13,27.3,0.0,0.0,24.9,49.7,12
TUN,2016-08-23,12,27.1,0.0,0.0,25.2,49.3,22
TUN,2016-08-23,15,27.3,0.0,0.0,23.6,49.0,10
TUN,2016-08-23,19,24.9,0.0,0.0,15.0,34.9,9
TUN,2016-08-23,16,26.9,0.0,0.0,22.7,46.4,21
TUN,2016-08-23,17,26.4,0.0,0.0,20.9,43.2,15
TUN,2016-08-23,18,25.6,0.0,0.0,18.5,39.6,16
TUN,2016-06-08,15,25.3,0.1,0.0,15.9,33.5,10
TUN,2016-06-09,13,27.0,0.0,0.0,10.1,28.8,20
TUN,2016-06-09,15,26.0,0.1,0.0,10.8,32.4,36
TUN,2016-06-09,18,25.4,0.0,0.0,7.9,13.0,6
TUN,2016-06-10,5,19.5,0.0,0.0,8.8,17.6,0
TUN,2016-06-10,6,19.8,0.0,0.0,9.9,19.8,0
TUN,2016-06-10,7,21.1,0.0,0.0,10.7,23.0,1
TUN,2016-06-10,8,22.7,0.0,0.0,14.0,27.4,6
TUN,2016-06-10,11,25.6,0.0,0.0,16.6,35.6,85
TUN,2016-06-10,15,25.5,0.0,0.0,19.5,40.0,3
TUN,2016-06-10,18,23.5,0.0,0.0,14.9,33.5,4
TUN,2016-06-10,19,22.5,0.0,0.0,11.1,28.8,6
TUN,2016-06-11,3,19.5,0.0,0.0,8.3,13.0,79
TUN,2016-06-11,6,19.5,0.0,0.0,10.5,17.6,16
TUN,2016-06-11,7,21.1,0.0,0.0,10.1,21.2,1
TUN,2016-06-11,13,30.3,0.0,0.0,20.2,40.7,3
TUN,2016-06-11,19,25.4,0.0,0.0,16.9,36.7,91
TUN,2016-06-12,14,28.7,0.0,0.0,23.3,43.9,100
TUN,2016-06-12,18,25.6,0.0,0.0,18.2,38.5,100
TUN,2016-06-12,19,24.7,0.0,0.0,15.6,31.7,100
TUN,2016-06-13,13,27.3,0.0,0.0,22.4,48.6,58
TUN,2016-06-13,16,26.9,0.0,0.0,22.1,48.6,57
TUN,2016-06-13,19,24.6,0.0,0.0,16.3,37.8,69
TUN,2016-06-14,7,21.5,0.0,0.0,5.8,15.8,18
TUN,2016-06-14,12,27.7,0.0,0.0,6.5,20.5,1
TUN,2016-06-14,13,27.9,0.0,0.0,6.4,22.7,1
TUN,2016-06-14,21,24.3,0.0,0.0,9.4,16.9,0
TUN,2016-06-15,6,20.2,0.0,0.0,5.7,11.9,0
TUN,2016-06-15,9,25.4,0.0,0.0,6.4,16.6,0
TUN,2016-06-15,11,28.3,0.0,0.0,10.1,21.6,0
TUN,2016-06-15,15,31.7,0.0,0.0,20.2,38.5,11
TUN,2016-06-15,18,28.1,0.0,0.0,20.5,43.6,30
TUN,2016-06-15,19,26.6,0.0,0.0,19.9,41.4,1
TUN,2016-06-16,13,28.3,0.0,0.0,15.9,33.5,67
TUN,2016-01-04,13,19.6,0.0,0.0,17.6,35.3,86
TUN,2016-02-09,14,18.9,0.0,0.0,10.9,23.0,9
TUN,2016-02-21,8,7.9,0.0,0.0,7.2,15.8,0
TUN,2016-03-06,7,11.0,0.0,0.0,5.2,12.2,48
TUN,2016-03-24,7,11.4,0.0,0.0,19.3,38.5,33
TUN,2016-03-28,11,18.5,0.0,0.0,8.9,23.4,0
TUN,2016-04-14,12,20.0,0.0,0.0,20.2,40.7,57
TUN,2016-07-10,9,29.2,0.0,0.0,8.5,18.7,35
TUN,2016-07-16,7,21.7,0.0,0.0,19.8,34.2,19
TUN,2016-07-31,10,30.0,0.0,0.0,4.1,14.0,0
TUN,2016-07-31,11,31.3,0.0,0.0,5.2,16.6,0
TUN,2016-07-31,12,32.1,0.0,0.0,6.1,18.7,0
TUN,2016-08-31,11,28.2,0.0,0.0,5.9,19.1,28
TUN,2016-08-31,13,29.3,0.0,0.0,9.4,22.3,15
TUN,2016-09-01,3,23.0,0.0,0.0,9.6,13.7,2
TUN,2016-09-01,5,22.6,0.0,0.0,10.3,13.7,21
TUN,2016-09-01,8,24.3,0.0,0.0,11.8,24.8,29
TUN,2016-09-01,13,29.4,0.0,0.0,14.8,31.3,0
TUN,2016-09-01,12,29.0,0.0,0.0,12.9,28.8,1
TUN,2016-09-01,19,25.2,0.0,0.0,15.8,35.6,0
TUN,2016-09-02,5,22.3,0.0,0.0,10.0,18.4,52
TUN,2016-09-02,8,24.4,0.0,0.0,12.9,25.2,12
TUN,2016-09-02,7,22.9,0.0,0.0,10.9,19.8,7
TUN,2016-09-02,11,28.1,0.0,0.0,14.9,31.7,15
TUN,2016-09-02,18,26.3,0.0,0.0,13.3,28.4,16
TUN,2016-09-03,9,26.1,0.0,0.0,13.2,26.6,0
TUN,2016-09-03,14,29.7,0.0,0.0,16.0,32.4,25
TUN,2016-01-01,13,16.5,0.0,0.0,11.0,21.2,55
TUN,2016-01-03,14,16.7,0.0,0.0,20.0,37.1,22
TUN,2016-01-17,19,9.6,0.2,0.0,28.8,48.6,47
TUN,2016-01-28,16,17.0,0.0,0.0,7.9,17.6,100
TUN,2016-01-28,18,14.6,0.0,0.0,9.9,15.8,100
TUN,2016-01-28,19,13.5,0.0,0.0,10.2,16.2,100
TUN,2016-01-31,8,12.3,0.0,0.0,13.0,25.2,29
TUN,2016-02-02,16,17.2,0.0,0.0,5.4,16.2,6
TUN,2016-02-07,18,17.7,0.0,0.0,8.6,24.5,100
TUN,2016-02-08,15,15.6,0.0,0.0,29.6,51.8,29
TUN,2016-02-10,7,14.0,0.0,0.0,12.0,24.8,88
TUN,2016-02-10,6,13.3,0.0,0.0,12.0,23.4,63
TUN,2016-02-25,10,15.1,0.0,0.0,8.7,19.8,0
TUN,2016-02-26,12,16.2,0.0,0.0,15.3,32.4,35
TUN,2016-02-29,14,16.1,0.0,0.0,21.6,39.2,91
TUN,2016-02-29,15,15.9,0.0,0.0,22.0,41.4,52
TUN,2016-03-20,8,13.8,0.0,0.0,16.6,29.9,83
TUN,2016-04-17,14,24.2,0.0,0.0,8.6,22.0,77
TUN,2016-06-01,12,22.5,0.0,0.0,6.6,16.9,57
TUN,2016-07-17,8,23.0,0.0,0.0,4.0,12.6,0
TUN,2016-07-17,18,26.2,0.0,0.0,18.9,34.9,0
TUN,2016-07-30,14,30.0,0.0,0.0,11.4,28.1,0
TUN,2016-08-04,6,21.2,0.0,0.0,5.5,11.9,0
TUN,2016-08-24,8,24.5,0.0,0.0,14.5,26.6,0
TUN,2016-08-24,9,25.7,0.0,0.0,16.3,31.3,0
TUN,2016-08-24,18,25.4,0.0,0.0,18.0,39.6,2
TUN,2016-08-24,15,26.8,0.0,0.0,23.1,45.4,3
TUN,2016-08-25,7,23.3,0.0,0.0,7.7,17.3,6
TUN,2016-08-25,8,24.8,0.0,0.0,11.3,20.5,16
TUN,2016-08-25,19,25.3,0.0,0.0,12.3,28.1,0
TUN,2016-08-25,23,23.4,0.0,0.0,5.5,11.9,0
TUN,2016-08-25,12,28.1,0.0,0.0,15.1,31.7,8
TUN,2016-08-25,13,28.4,0.0,0.0,16.2,33.8,5
TUN,2016-08-26,5,20.8,0.0,0.0,5.0,10.4,0
TUN,2016-06-16,14,28.0,0.0,0.0,18.1,37.1,59
TUN,2016-06-16,15,27.6,0.0,0.0,20.9,41.0,46
TUN,2016-06-16,18,25.7,0.0,0.0,20.8,39.6,1
TUN,2016-06-17,14,24.9,0.0,0.0,21.7,47.5,0
TUN,2016-06-17,12,24.9,0.0,0.0,23.5,46.1,0
TUN,2016-06-17,13,25.0,0.0,0.0,22.7,46.8,0
TUN,2016-06-17,17,24.1,0.0,0.0,17.7,46.4,0
TUN,2016-06-17,15,24.7,0.0,0.0,20.7,49.0,0
TUN,2016-06-17,18,23.5,0.0,0.0,17.0,42.8,0
TUN,2016-06-18,3,20.2,0.0,0.0,15.7,23.8,1
TUN,2016-06-18,8,22.7,0.0,0.0,13.5,25.9,0
TUN,2016-06-18,10,24.2,0.0,0.0,16.8,34.2,0
TUN,2016-06-18,12,25.1,0.0,0.0,14.3,35.3,0
TUN,2016-06-18,13,25.2,0.0,0.0,16.5,36.0,3
TUN,2016-06-18,14,25.2,0.0,0.0,18.1,36.7,3
TUN,2016-06-18,18,22.9,0.0,0.0,17.7,36.4,100
TUN,2016-06-19,6,20.2,0.0,0.0,23.0,32.0,12
TUN,2016-06-19,7,21.0,0.0,0.0,23.3,35.6,20
TUN,2016-06-19,8,22.0,0.0,0.0,25.0,46.8,36
TUN,2016-06-20,7,20.3,0.0,0.0,23.6,39.6,25
TUN,2016-06-20,16,22.9,0.3,0.0,19.6,38.2,48
TUN,2016-06-20,19,21.8,0.0,0.0,16.8,31.3,26
TUN,2016-06-20,18,22.3,0.0,0.0,17.9,34.6,47
TUN,2016-06-21,5,18.4,0.0,0.0,11.1,18.0,17
TUN,2016-06-21,7,19.9,0.0,0.0,12.7,22.7,28
TUN,2016-06-21,16,22.5,0.2,0.0,14.8,35.6,39
TUN,2016-06-21,15,22.6,1.2,0.0,14.9,35.6,31
TUN,2016-06-21,18,22.0,0.0,0.0,16.0,29.9,27
TUN,2016-06-21,21,20.3,0.0,0.0,10.9,20.5,14
TUN,2016-06-22,9,22.2,0.0,0.0,13.8,29.2,39
TUN,2016-06-22,12,24.3,0.0,0.0,12.3,29.9,37
TUN,2016-06-22,15,24.5,0.0,0.0,16.6,32.4,19
TUN,2016-06-22,16,24.2,0.0,0.0,17.9,33.1,9
TUN,2016-06-22,18,23.0,0.0,0.0,16.9,34.6,5
TUN,2016-06-22,19,22.3,0.0,0.0,14.0,31.7,10
TUN,2016-06-23,15,26.2,0.0,0.0,18.1,38.5,9
TUN,2016-01-03,15,16.8,0.0,0.0,22.8,41.8,63
TUN,2016-01-18,12,11.7,0.1,0.0,11.2,27.7,92
TUN,2016-02-04,13,14.0,0.0,0.0,34.6,62.6,40
TUN,2016-03-18,11,14.4,0.2,0.0,17.6,37.1,35
TUN,2016-03-20,12,22.0,0.0,0.0,13.6,31.3,32
TUN,2016-07-03,12,30.7,0.0,0.0,17.1,36.0,0
TUN,2016-07-17,12,27.1,0.0,0.0,10.1,24.5,0
TUN,2016-08-10,14,29.4,0.0,0.0,15.5,31.7,2
TUN,2016-08-11,14,29.0,0.0,0.0,19.7,43.2,100
TUN,2016-08-29,6,23.7,0.0,0.0,2.6,4.0,55
TUN,2016-08-31,9,26.6,0.0,0.0,3.2,14.0,72
TUN,2016-08-31,15,28.9,0.0,0.0,12.0,24.5,39
TUN,2016-08-31,19,26.2,0.0,0.0,12.0,23.8,10
TUN,2016-09-01,2,23.3,0.0,0.0,8.6,13.7,2
TUN,2016-09-01,15,28.8,0.0,0.0,17.8,37.1,0
TUN,2016-09-01,21,24.4,0.0,0.0,11.1,23.4,8
TUN,2016-09-01,22,24.1,0.0,0.0,10.0,19.4,22
TUN,2016-09-02,4,22.5,0.0,0.0,10.4,18.4,75
TUN,2016-09-02,14,28.4,0.0,0.0,18.4,38.2,22
TUN,2016-09-02,12,28.7,0.0,0.0,16.7,33.8,18
TUN,2016-09-02,19,25.6,0.0,0.0,10.1,24.1,7
TUN,2016-09-04,7,22.4,0.0,0.0,10.8,19.1,9
TUN,2016-09-03,13,30.2,0.0,0.0,14.8,32.0,31
TUN,2016-09-03,11,29.1,0.0,0.0,12.8,28.8,0
TUN,2016-09-03,10,27.7,0.0,0.0,13.4,28.1,0
TUN,2016-09-03,12,30.1,0.0,0.0,13.7,30.6,0
TUN,2016-09-03,15,29.7,0.0,0.0,17.2,33.5,14
TUN,2016-01-01,18,15.7,0.0,0.0,2.9,6.1,77
TUN,2016-01-01,20,15.4,0.0,0.0,4.2,6.1,92
TUN,2016-01-03,18,15.1,0.0,0.0,9.8,21.6,33
TUN,2016-01-08,8,14.6,0.0,0.0,13.8,25.6,0
TUN,2016-01-11,7,10.7,0.0,0.0,10.7,17.3,14
TUN,2016-01-13,11,14.9,0.0,0.0,22.6,40.7,47
TUN,2016-01-17,20,9.8,0.2,0.0,29.3,58.7,33
TUN,2016-01-31,12,16.2,0.0,0.0,22.6,41.4,81
TUN,2016-02-01,12,17.7,0.0,0.0,25.1,49.7,75
TUN,2016-02-04,4,13.1,0.0,0.0,24.7,44.6,89
TUN,2016-02-11,7,13.8,0.0,0.0,13.5,24.1,43
TUN,2016-02-11,6,13.4,0.0,0.0,14.8,23.8,57
TUN,2016-02-20,4,10.0,0.0,0.0,8.9,14.0,14
TUN,2016-02-25,15,18.3,0.0,0.0,19.1,38.2,0
TUN,2016-02-27,7,12.1,0.0,0.0,22.9,43.2,95
TUN,2016-03-04,7,11.8,0.0,0.0,21.3,38.2,24
TUN,2016-03-13,13,14.5,0.7,0.0,23.1,49.7,59
TUN,2016-03-23,7,13.3,0.3,0.0,36.9,74.2,99
TUN,2016-03-23,9,13.8,0.4,0.0,40.3,80.3,86
TUN,2016-03-23,11,15.1,0.1,0.0,39.1,75.6,90
TUN,2016-04-06,6,15.4,0.0,0.0,14.1,26.6,100
TUN,2016-06-10,12,25.9,0.0,0.0,17.6,37.4,90
TUN,2016-07-02,11,27.4,0.0,0.0,10.5,27.0,14
TUN,2016-08-14,7,20.7,0.0,0.0,4.1,12.2,5
TUN,2016-08-18,15,28.9,0.0,0.0,12.9,27.4,0
TUN,2016-08-21,8,26.9,0.0,0.0,6.1,13.7,0
TUN,2016-08-26,6,20.5,0.0,0.0,4.7,10.1,0
TUN,2016-08-26,7,21.8,0.0,0.0,4.7,11.2,0
TUN,2016-08-26,8,24.7,0.0,0.0,5.3,13.7,0
TUN,2016-08-26,13,29.1,0.0,0.0,9.7,26.3,0
TUN,2016-08-26,11,28.1,0.0,0.0,8.5,23.0,0
TUN,2016-08-26,15,29.1,0.0,0.0,12.5,28.8,0
TUN,2016-08-26,22,24.4,0.0,0.0,7.6,14.8,0
TUN,2016-08-26,21,24.8,0.0,0.0,8.7,17.3,0
TUN,2016-08-27,7,22.6,0.0,0.0,7.1,14.0,0
TUN,2016-06-24,7,22.3,0.0,0.0,16.7,27.4,0
TUN,2016-06-24,8,24.1,0.0,0.0,19.2,34.9,0
TUN,2016-06-24,16,28.3,0.0,0.0,18.2,39.6,0
TUN,2016-06-24,18,27.4,0.0,0.0,15.5,35.3,5
